material_id,property_name,value,unit,temperature_C,pH,method,source_id,data_quality,confidence_score,notes
API_DICLOFENAC,formal_charge,0,e,,,canonical neutral parent/salt-free structure,S001_PUBCHEM,database-derived,0.82,Use salt-specific material row for ionic salts.
API_DICLOFENAC,water_solubility_mg_ml,0.002,mg/mL,,,literature/aqueous solubility range approximated,S001_PUBCHEM,estimated,0.45,Highly pH- and salt-form-dependent.
API_DICLOFENAC,melting_point_C,165,°C,,,literature/supplier melting range,S001_PUBCHEM,handbook,0.65,Use polymorph-specific data when available.
API_DICLOFENAC,TPSA,49.3,Å²,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_DICLOFENAC,HBD,2,count,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_DICLOFENAC,HBA,3,count,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_DICLOFENAC,rotatable_bonds,4,count,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_DICLOFENAC,aromatic_rings,2,count,,,manual structural count,S001_PUBCHEM,estimated,0.6,
API_DICLOFENAC,BCS_class,II,,,,literature consensus/placeholder,S007_EXCIPIENTS_HANDBOOK,estimated,0.4,Must be curated from API-specific biopharmaceutics sources.
API_DICLOFENAC,pKa,4,,,,literature pKa consensus,S001_PUBCHEM,handbook,0.6,Microstate and medium-dependent; confirm experimentally for model lock.
API_DICLOFENAC,delta_D,18.4,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.42,Provisional HSP for screening; replace with experimental/literature value before model lock.
API_DICLOFENAC,delta_P,5.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.42,Provisional HSP for screening; replace with experimental/literature value before model lock.
API_DICLOFENAC,delta_H,6,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.42,Provisional HSP for screening; replace with experimental/literature value before model lock.
API_DICLOFENAC,hsp_radius,8,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.42,Screening radius only unless experimentally determined.
API_DICLOFENAC,molar_volume_cm3_mol,236.92,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.45,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
API_NAPROXEN,MW,230.26,g/mol,,,PubChem/handbook curation,S001_PUBCHEM,database-derived,0.88,
API_NAPROXEN,logP,3.2,,,,computed/curated XLogP or literature consensus,S001_PUBCHEM,database-derived,0.72,Approximate; salt/tautomer state may alter.
API_NAPROXEN,formal_charge,0,e,,,canonical neutral parent/salt-free structure,S001_PUBCHEM,database-derived,0.82,Use salt-specific material row for ionic salts.
API_NAPROXEN,water_solubility_mg_ml,0.016,mg/mL,,,literature/aqueous solubility range approximated,S001_PUBCHEM,estimated,0.45,Highly pH- and salt-form-dependent.
API_NAPROXEN,melting_point_C,154,°C,,,literature/supplier melting range,S001_PUBCHEM,handbook,0.65,Use polymorph-specific data when available.
API_NAPROXEN,TPSA,46.5,Å²,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_NAPROXEN,HBD,1,count,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_NAPROXEN,HBA,3,count,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_NAPROXEN,rotatable_bonds,3,count,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_NAPROXEN,aromatic_rings,2,count,,,manual structural count,S001_PUBCHEM,estimated,0.6,
API_NAPROXEN,BCS_class,II,,,,literature consensus/placeholder,S007_EXCIPIENTS_HANDBOOK,estimated,0.4,Must be curated from API-specific biopharmaceutics sources.
API_NAPROXEN,pKa,4.2,,,,literature pKa consensus,S001_PUBCHEM,handbook,0.6,Microstate and medium-dependent; confirm experimentally for model lock.
API_NAPROXEN,delta_D,18.2,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.43,Provisional HSP for screening; replace with experimental/literature value before model lock.
API_NAPROXEN,delta_P,8,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.43,Provisional HSP for screening; replace with experimental/literature value before model lock.
API_NAPROXEN,delta_H,10,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.43,Provisional HSP for screening; replace with experimental/literature value before model lock.
API_NAPROXEN,hsp_radius,8.5,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.43,Screening radius only unless experimentally determined.
API_NAPROXEN,molar_volume_cm3_mol,184.21,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.45,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
API_INDOMETHACIN,MW,357.79,g/mol,,,PubChem/handbook curation,S001_PUBCHEM,database-derived,0.88,
API_INDOMETHACIN,logP,4.3,,,,computed/curated XLogP or literature consensus,S001_PUBCHEM,database-derived,0.72,Approximate; salt/tautomer state may alter.
API_INDOMETHACIN,formal_charge,0,e,,,canonical neutral parent/salt-free structure,S001_PUBCHEM,database-derived,0.82,Use salt-specific material row for ionic salts.
API_INDOMETHACIN,water_solubility_mg_ml,0.002,mg/mL,,,literature/aqueous solubility range approximated,S001_PUBCHEM,estimated,0.45,Highly pH- and salt-form-dependent.
API_INDOMETHACIN,melting_point_C,158,°C,,,literature/supplier melting range,S001_PUBCHEM,handbook,0.65,Use polymorph-specific data when available.
API_INDOMETHACIN,TPSA,68.5,Å²,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_INDOMETHACIN,HBD,1,count,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_INDOMETHACIN,HBA,4,count,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_INDOMETHACIN,rotatable_bonds,4,count,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_INDOMETHACIN,aromatic_rings,2,count,,,manual structural count,S001_PUBCHEM,estimated,0.6,
API_INDOMETHACIN,BCS_class,II,,,,literature consensus/placeholder,S007_EXCIPIENTS_HANDBOOK,estimated,0.4,Must be curated from API-specific biopharmaceutics sources.
API_INDOMETHACIN,pKa,4.5,,,,literature pKa consensus,S001_PUBCHEM,handbook,0.6,Microstate and medium-dependent; confirm experimentally for model lock.
API_INDOMETHACIN,delta_D,18.2,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.43,Provisional HSP for screening; replace with experimental/literature value before model lock.
API_INDOMETHACIN,delta_P,8,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.43,Provisional HSP for screening; replace with experimental/literature value before model lock.
API_INDOMETHACIN,delta_H,10,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.43,Provisional HSP for screening; replace with experimental/literature value before model lock.
API_INDOMETHACIN,hsp_radius,8.5,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.43,Screening radius only unless experimentally determined.
API_INDOMETHACIN,molar_volume_cm3_mol,286.23,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.45,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
API_PACLITAXEL,MW,853.91,g/mol,,,PubChem/handbook curation,S001_PUBCHEM,database-derived,0.88,
API_PACLITAXEL,logP,3.96,,,,computed/curated XLogP or literature consensus,S001_PUBCHEM,database-derived,0.72,Approximate; salt/tautomer state may alter.
API_PACLITAXEL,formal_charge,0,e,,,canonical neutral parent/salt-free structure,S001_PUBCHEM,database-derived,0.82,Use salt-specific material row for ionic salts.
API_PACLITAXEL,water_solubility_mg_ml,0.0003,mg/mL,,,literature/aqueous solubility range approximated,S001_PUBCHEM,estimated,0.45,Highly pH- and salt-form-dependent.
API_PACLITAXEL,melting_point_C,213,°C,,,literature/supplier melting range,S001_PUBCHEM,handbook,0.65,Use polymorph-specific data when available.
API_PACLITAXEL,TPSA,221.3,Å²,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_PACLITAXEL,HBD,4,count,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_PACLITAXEL,HBA,15,count,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_PACLITAXEL,rotatable_bonds,14,count,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_PACLITAXEL,aromatic_rings,7,count,,,manual structural count,S001_PUBCHEM,estimated,0.6,
API_PACLITAXEL,BCS_class,IV,,,,literature consensus/placeholder,S007_EXCIPIENTS_HANDBOOK,estimated,0.4,Must be curated from API-specific biopharmaceutics sources.
API_PACLITAXEL,delta_D,18.2,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.43,Provisional HSP for screening; replace with experimental/literature value before model lock.
API_PACLITAXEL,delta_P,8,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.43,Provisional HSP for screening; replace with experimental/literature value before model lock.
API_PACLITAXEL,delta_H,10,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.43,Provisional HSP for screening; replace with experimental/literature value before model lock.
API_PACLITAXEL,hsp_radius,8.5,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.43,Screening radius only unless experimentally determined.
API_PACLITAXEL,molar_volume_cm3_mol,711.59,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.45,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
API_DOCETAXEL,MW,807.88,g/mol,,,PubChem/handbook curation,S001_PUBCHEM,database-derived,0.88,
API_DOCETAXEL,logP,3.5,,,,computed/curated XLogP or literature consensus,S001_PUBCHEM,database-derived,0.72,Approximate; salt/tautomer state may alter.
API_DOCETAXEL,formal_charge,0,e,,,canonical neutral parent/salt-free structure,S001_PUBCHEM,database-derived,0.82,Use salt-specific material row for ionic salts.
API_DOCETAXEL,water_solubility_mg_ml,0.0005,mg/mL,,,literature/aqueous solubility range approximated,S001_PUBCHEM,estimated,0.45,Highly pH- and salt-form-dependent.
API_DOCETAXEL,melting_point_C,232,°C,,,literature/supplier melting range,S001_PUBCHEM,handbook,0.65,Use polymorph-specific data when available.
API_DOCETAXEL,TPSA,224.1,Å²,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_DOCETAXEL,HBD,5,count,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_DOCETAXEL,HBA,15,count,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_DOCETAXEL,rotatable_bonds,14,count,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_DOCETAXEL,aromatic_rings,6,count,,,manual structural count,S001_PUBCHEM,estimated,0.6,
API_DOCETAXEL,BCS_class,IV,,,,literature consensus/placeholder,S007_EXCIPIENTS_HANDBOOK,estimated,0.4,Must be curated from API-specific biopharmaceutics sources.
API_DOCETAXEL,delta_D,18.2,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.43,Provisional HSP for screening; replace with experimental/literature value before model lock.
API_DOCETAXEL,delta_P,8,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.43,Provisional HSP for screening; replace with experimental/literature value before model lock.
API_DOCETAXEL,delta_H,10,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.43,Provisional HSP for screening; replace with experimental/literature value before model lock.
API_DOCETAXEL,hsp_radius,8.5,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.43,Screening radius only unless experimentally determined.
API_DOCETAXEL,molar_volume_cm3_mol,673.23,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.45,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
API_DOXORUBICIN,MW,543.52,g/mol,,,PubChem/handbook curation,S001_PUBCHEM,database-derived,0.88,
API_DOXORUBICIN,logP,1.3,,,,computed/curated XLogP or literature consensus,S001_PUBCHEM,database-derived,0.72,Approximate; salt/tautomer state may alter.
API_DOXORUBICIN,formal_charge,0,e,,,canonical neutral parent/salt-free structure,S001_PUBCHEM,database-derived,0.82,Use salt-specific material row for ionic salts.
API_DOXORUBICIN,water_solubility_mg_ml,0.1,mg/mL,,,literature/aqueous solubility range approximated,S001_PUBCHEM,estimated,0.45,Highly pH- and salt-form-dependent.
API_DOXORUBICIN,melting_point_C,229,°C,,,literature/supplier melting range,S001_PUBCHEM,handbook,0.65,Use polymorph-specific data when available.
API_DOXORUBICIN,TPSA,206.1,Å²,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_DOXORUBICIN,HBD,6,count,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_DOXORUBICIN,HBA,12,count,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_DOXORUBICIN,rotatable_bonds,5,count,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_DOXORUBICIN,aromatic_rings,5,count,,,manual structural count,S001_PUBCHEM,estimated,0.6,
API_DOXORUBICIN,BCS_class,III,,,,literature consensus/placeholder,S007_EXCIPIENTS_HANDBOOK,estimated,0.4,Must be curated from API-specific biopharmaceutics sources.
API_DOXORUBICIN,pKa,8.2,,,,literature pKa consensus,S001_PUBCHEM,handbook,0.6,Microstate and medium-dependent; confirm experimentally for model lock.
API_DOXORUBICIN,delta_D,18,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.43,Provisional HSP for screening; replace with experimental/literature value before model lock.
API_DOXORUBICIN,delta_P,10.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.43,Provisional HSP for screening; replace with experimental/literature value before model lock.
API_DOXORUBICIN,delta_H,13,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.43,Provisional HSP for screening; replace with experimental/literature value before model lock.
API_DOXORUBICIN,hsp_radius,9,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.43,Screening radius only unless experimentally determined.
API_DOXORUBICIN,molar_volume_cm3_mol,434.82,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.45,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
API_CISPLATIN,MW,300.05,g/mol,,,PubChem/handbook curation,S001_PUBCHEM,database-derived,0.88,
API_CISPLATIN,logP,-2.2,,,,computed/curated XLogP or literature consensus,S001_PUBCHEM,database-derived,0.72,Approximate; salt/tautomer state may alter.
API_CISPLATIN,formal_charge,0,e,,,canonical neutral parent/salt-free structure,S001_PUBCHEM,database-derived,0.82,Use salt-specific material row for ionic salts.
API_CISPLATIN,water_solubility_mg_ml,2.5,mg/mL,,,literature/aqueous solubility range approximated,S001_PUBCHEM,estimated,0.45,Highly pH- and salt-form-dependent.
API_CISPLATIN,melting_point_C,270,°C,,,literature/supplier melting range,S001_PUBCHEM,handbook,0.65,Use polymorph-specific data when available.
API_CISPLATIN,TPSA,52,Å²,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_CISPLATIN,HBD,2,count,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_CISPLATIN,HBA,2,count,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_CISPLATIN,rotatable_bonds,0,count,,,computed descriptor,S001_PUBCHEM,database-derived,0.82,
API_CISPLATIN,aromatic_rings,0,count,,,manual structural count,S001_PUBCHEM,estimated,0.6,
API_CISPLATIN,BCS_class,III,,,,literature consensus/placeholder,S007_EXCIPIENTS_HANDBOOK,estimated,0.4,Must be curated from API-specific biopharmaceutics sources.
API_CISPLATIN,delta_D,17.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
API_CISPLATIN,delta_P,15,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
API_CISPLATIN,delta_H,20,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.38,Provisional HSP for screening; replace with experimental/literature value before model lock.
API_CISPLATIN,hsp_radius,10,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.38,Screening radius only unless experimentally determined.
API_CISPLATIN,molar_volume_cm3_mol,240.04,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.45,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
API_ACYCLOVIR,MW,225.2,g/mol,,,PubChem/handbook curation,S001_PUBCHEM,database-derived,0.88,
API_ACYCLOVIR,logP,-1.6,,,,computed/curated XLogP or literature consensus,S001_PUBCHEM,database-derived,0.72,Approximate; salt/tautomer state may alter.
API_ACYCLOVIR,formal_charge,0,e,,,canonical neutral parent/salt-free structure,S001_PUBCHEM,database-derived,0.82,Use salt-specific material row for ionic salts.
API_ACYCLOVIR,water_solubility_mg_ml,1.3,mg/mL,,,literature/aqueous solubility range approximated,S001_PUBCHEM,estimated,0.45,Highly pH- and salt-form-dependent.
